"Date","Price","Open","High","Low","Change %"
"Jul 25, 2012","3.4383","3.4958","3.5012","3.4301","-1.69"
"Jul 24, 2012","3.4974","3.4697","3.5024","3.4513","0.77"
"Jul 23, 2012","3.4706","3.4350","3.4857","3.4199","1.33"
"Jul 20, 2012","3.4252","3.3744","3.4337","3.3710","1.43"
"Jul 19, 2012","3.3769","3.3935","3.4010","3.3695","-0.48"
"Jul 18, 2012","3.3933","3.3825","3.4227","3.3792","0.20"
"Jul 17, 2012","3.3865","3.4105","3.4210","3.3789","-0.82"
"Jul 16, 2012","3.4144","3.4140","3.4443","3.4023","-0.05"
"Jul 13, 2012","3.4160","3.4430","3.4589","3.4075","-0.94"
"Jul 12, 2012","3.4485","3.4162","3.4600","3.4000","0.90"
"Jul 11, 2012","3.4177","3.4156","3.4286","3.3835","0.02"
"Jul 10, 2012","3.4171","3.4231","3.4377","3.3958","-0.20"
"Jul 09, 2012","3.4239","3.4550","3.4651","3.4163","-0.91"
"Jul 06, 2012","3.4553","3.3955","3.4693","3.3900","1.65"
"Jul 05, 2012","3.3992","3.3648","3.4137","3.3561","0.97"
"Jul 04, 2012","3.3666","3.3268","3.3699","3.3138","1.17"
"Jul 03, 2012","3.3276","3.3496","3.3531","3.3159","-0.67"
"Jul 02, 2012","3.3502","3.3258","3.3631","3.3239","0.03"
"Jun 29, 2012","3.3493","3.4469","3.4516","3.3202","-2.89"
"Jun 28, 2012","3.4490","3.4125","3.4622","3.3876","1.05"
"Jun 27, 2012","3.4133","3.4029","3.4214","3.3886","0.22"
"Jun 26, 2012","3.4059","3.4079","3.4225","3.3879","-0.08"
"Jun 25, 2012","3.4086","3.3960","3.4204","3.3839","0.29"
"Jun 22, 2012","3.3987","3.4109","3.4266","3.3668","-0.70"
"Jun 21, 2012","3.4226","3.3268","3.4304","3.3249","2.72"
"Jun 20, 2012","3.3321","3.3465","3.3569","3.3185","-0.50"
"Jun 19, 2012","3.3487","3.4003","3.4066","3.3245","-1.53"
"Jun 18, 2012","3.4006","3.3334","3.4102","3.3187","1.18"
"Jun 15, 2012","3.3611","3.3896","3.4145","3.3480","-0.95"
"Jun 14, 2012","3.3935","3.4255","3.4460","3.3873","-0.98"
"Jun 13, 2012","3.4271","3.4538","3.4654","3.4055","-0.79"
"Jun 12, 2012","3.4545","3.4881","3.4945","3.4414","-0.93"
"Jun 11, 2012","3.4870","3.3754","3.4919","3.3605","1.61"
"Jun 08, 2012","3.4316","3.3926","3.4625","3.3870","1.04"
"Jun 07, 2012","3.3964","3.4294","3.4492","3.3518","-1.05"
"Jun 06, 2012","3.4325","3.5110","3.5152","3.4241","-2.29"
"Jun 05, 2012","3.5128","3.5099","3.5386","3.4917","0.04"
"Jun 04, 2012","3.5115","3.5395","3.5694","3.5026","-0.94"
"Jun 01, 2012","3.5448","3.5491","3.6016","3.5230","-0.09"
"May 31, 2012","3.5480","3.5495","3.5743","3.5284","-0.04"
"May 30, 2012","3.5494","3.4933","3.5563","3.4899","1.60"
"May 29, 2012","3.4935","3.4690","3.5028","3.4508","0.70"
"May 28, 2012","3.4691","3.4670","3.4781","3.4343","-0.51"
"May 25, 2012","3.4868","3.4811","3.4980","3.4464","0.16"
"May 24, 2012","3.4814","3.4792","3.4934","3.4366","0.05"
"May 23, 2012","3.4796","3.4356","3.4995","3.4292","1.27"
"May 22, 2012","3.4358","3.3685","3.4441","3.3614","2.00"
"May 21, 2012","3.3683","3.4045","3.4085","3.3593","-0.96"
"May 18, 2012","3.4011","3.4331","3.4616","3.4002","-0.93"
"May 17, 2012","3.4332","3.4196","3.4542","3.3971","0.39"
"May 16, 2012","3.4197","3.4267","3.4702","3.4018","-0.20"
"May 15, 2012","3.4265","3.3712","3.4350","3.3441","1.63"
"May 14, 2012","3.3716","3.2960","3.3756","3.2936","2.22"
"May 11, 2012","3.2985","3.2738","3.2985","3.2705","0.76"
"May 10, 2012","3.2737","3.2841","3.2849","3.2546","-0.31"
"May 09, 2012","3.2839","3.2362","3.2853","3.2316","1.48"
"May 08, 2012","3.2361","3.2030","3.2447","3.1996","1.04"
"May 07, 2012","3.2028","3.2432","3.2458","3.1978","-0.05"
"May 04, 2012","3.2043","3.1801","3.2078","3.1778","0.77"
"May 03, 2012","3.1799","3.1675","3.1841","3.1589","0.39"
"May 02, 2012","3.1674","3.1365","3.1827","3.1355","0.99"
"May 01, 2012","3.1364","3.1524","3.1561","3.1353","-0.51"
"Apr 30, 2012","3.1524","3.1486","3.1603","3.1383","0.20"
"Apr 27, 2012","3.1462","3.1674","3.1822","3.1429","-0.67"
"Apr 26, 2012","3.1675","3.1575","3.1740","3.1446","0.31"
