"Date","Price","Open","High","Low","Change %"
"Nov 09, 2011","77.77","77.71","77.89","77.54","0.09"
"Nov 08, 2011","77.71","78.08","78.09","77.61","-0.48"
"Nov 07, 2011","78.08","78.16","78.18","77.99","-0.19"
"Nov 04, 2011","78.24","78.06","78.27","77.99","0.22"
"Nov 03, 2011","78.06","78.15","78.17","77.90","-0.11"
"Nov 02, 2011","78.15","78.31","78.32","77.96","-0.20"
"Nov 01, 2011","78.31","78.32","78.98","78.02","-0.02"
"Oct 31, 2011","78.32","75.76","79.53","75.58","3.30"
"Oct 28, 2011","75.82","75.98","76.00","75.68","-0.20"
"Oct 27, 2011","75.98","76.18","76.28","75.66","-0.26"
"Oct 26, 2011","76.18","76.12","76.32","75.72","0.08"
"Oct 25, 2011","76.12","76.20","76.30","75.75","-0.11"
"Oct 24, 2011","76.20","76.42","76.44","75.99","-0.11"
"Oct 21, 2011","76.29","76.88","76.88","75.82","-0.77"
"Oct 20, 2011","76.88","76.84","77.09","76.68","0.05"
"Oct 19, 2011","76.84","76.78","76.86","76.66","0.08"
"Oct 18, 2011","76.78","76.84","76.91","76.63","-0.08"
"Oct 17, 2011","76.84","77.22","77.46","76.60","-0.48"
"Oct 14, 2011","77.21","76.90","77.45","76.86","0.40"
"Oct 13, 2011","76.90","77.10","77.22","76.68","-0.26"
"Oct 12, 2011","77.10","76.71","77.49","76.32","0.52"
"Oct 11, 2011","76.71","76.67","76.76","76.60","0.05"
"Oct 10, 2011","76.67","76.80","76.86","76.57","-0.09"
"Oct 07, 2011","76.73","76.69","76.91","76.59","0.06"
"Oct 06, 2011","76.69","76.79","76.84","76.57","-0.13"
"Oct 05, 2011","76.79","76.83","77.07","76.62","-0.06"
"Oct 04, 2011","76.83","76.62","76.98","76.54","0.28"
