"Date","Price","Open","High","Low","Change %"
"Jan 31, 2012","0.9421","0.9437","0.9455","0.9355","-0.17"
"Jan 30, 2012","0.9437","0.9402","0.9500","0.9382","0.53"
"Jan 27, 2012","0.9387","0.9406","0.9442","0.9366","-0.31"
"Jan 26, 2012","0.9416","0.9435","0.9445","0.9353","-0.21"
"Jan 25, 2012","0.9436","0.9532","0.9578","0.9412","-1.14"
"Jan 24, 2012","0.9545","0.9488","0.9589","0.9484","0.56"
"Jan 23, 2012","0.9492","0.9538","0.9562","0.9454","-0.47"
"Jan 20, 2012","0.9537","0.9594","0.9630","0.9530","-0.63"
"Jan 19, 2012","0.9597","0.9582","0.9642","0.9576","0.13"
"Jan 18, 2012","0.9585","0.9633","0.9655","0.9578","-0.50"
"Jan 17, 2012","0.9633","0.9698","0.9708","0.9565","-0.72"
"Jan 16, 2012","0.9703","0.9713","0.9752","0.9668","0.13"
"Jan 13, 2012","0.9690","0.9675","0.9773","0.9640","0.21"
"Jan 12, 2012","0.9670","0.9697","0.9724","0.9631","-0.29"
"Jan 11, 2012","0.9698","0.9688","0.9746","0.9677","0.06"
"Jan 10, 2012","0.9692","0.9764","0.9775","0.9654","-0.77"
"Jan 09, 2012","0.9767","0.9799","0.9856","0.9745","-0.11"
"Jan 06, 2012","0.9778","0.9742","0.9802","0.9728","0.26"
"Jan 05, 2012","0.9753","0.9644","0.9773","0.9636","1.11"
"Jan 04, 2012","0.9646","0.9639","0.9706","0.9626","0.04"
"Jan 03, 2012","0.9642","0.9768","0.9775","0.9623","-1.35"
"Jan 02, 2012","0.9774","0.9785","0.9808","0.9764","-0.09"
"Dec 30, 2011","0.9783","0.9865","0.9875","0.9734","-0.77"
"Dec 29, 2011","0.9859","0.9904","0.9955","0.9851","-0.51"
"Dec 28, 2011","0.9910","0.9843","0.9931","0.9796","0.66"
"Dec 27, 2011","0.9845","0.9831","0.9860","0.9822","0.07"
"Dec 26, 2011","0.9838","0.9845","0.9868","0.9824","-0.15"
"Dec 23, 2011","0.9853","0.9867","0.9879","0.9816","-0.18"
"Dec 22, 2011","0.9871","0.9907","0.9938","0.9848","-0.38"
"Dec 21, 2011","0.9909","0.9919","0.9950","0.9781","-0.10"
"Dec 20, 2011","0.9919","1.0101","1.0107","0.9902","-1.88"
"Dec 19, 2011","1.0109","1.0010","1.0118","1.0004","0.79"
"Dec 16, 2011","1.0030","1.0081","1.0084","0.9967","-0.54"
"Dec 15, 2011","1.0084","1.0085","1.0141","1.0005","-0.09"
"Dec 14, 2011","1.0093","0.9984","1.0116","0.9950","1.09"
"Dec 13, 2011","0.9984","0.9931","1.0023","0.9834","0.57"
"Dec 12, 2011","0.9927","0.9793","0.9950","0.9782","1.39"
"Dec 09, 2011","0.9791","0.9834","0.9952","0.9775","-0.46"
"Dec 08, 2011","0.9836","0.9712","0.9857","0.9629","1.21"
"Dec 07, 2011","0.9718","0.9757","0.9773","0.9700","-0.48"
"Dec 06, 2011","0.9765","0.9740","0.9847","0.9727","0.28"
"Dec 05, 2011","0.9738","0.9736","0.9801","0.9699","-0.54"
