"Date","Price","Open","High","Low","Change %"
"Jul 13, 2012","6.0748","6.0949","6.1161","6.0685","-0.37"
"Jul 12, 2012","6.0973","6.0769","6.1118","6.0707","0.33"
"Jul 11, 2012","6.0771","6.0704","6.0888","6.0458","0.09"
"Jul 10, 2012","6.0716","6.0392","6.0783","6.0287","0.55"
"Jul 09, 2012","6.0385","6.0607","6.0684","6.0339","-0.19"
"Jul 06, 2012","6.0501","6.0047","6.0657","5.9979","0.75"
"Jul 05, 2012","6.0050","5.9360","6.0162","5.9292","1.12"
"Jul 04, 2012","5.9383","5.8972","5.9446","5.8951","0.69"
"Jul 03, 2012","5.8974","5.9067","5.9191","5.8863","-0.16"
"Jul 02, 2012","5.9070","5.8637","5.9145","5.8628","0.59"
"Jun 29, 2012","5.8723","5.9726","5.9769","5.8549","-1.72"
"Jun 28, 2012","5.9749","5.9614","5.9910","5.9340","0.23"
"Jun 27, 2012","5.9612","5.9492","5.9727","5.9411","0.16"
"Jun 26, 2012","5.9515","5.9461","5.9744","5.9308","0.11"
"Jun 25, 2012","5.9447","5.9204","5.9597","5.9170","0.57"
"Jun 22, 2012","5.9108","5.9232","5.9369","5.9055","-0.26"
"Jun 21, 2012","5.9264","5.8508","5.9313","5.8490","1.28"
"Jun 20, 2012","5.8514","5.8591","5.8815","5.8318","-0.13"
"Jun 19, 2012","5.8590","5.9086","5.9133","5.8374","-0.84"
"Jun 18, 2012","5.9085","5.8388","5.9181","5.8283","0.70"
"Jun 15, 2012","5.8677","5.8832","5.9013","5.8653","-0.27"
"Jun 14, 2012","5.8833","5.9118","5.9245","5.8786","-0.54"
"Jun 13, 2012","5.9150","5.9422","5.9573","5.8919","-0.43"
"Jun 12, 2012","5.9408","5.9619","5.9728","5.9305","-0.31"
"Jun 11, 2012","5.9592","5.8724","5.9593","5.8643","0.40"
"Jun 08, 2012","5.9357","5.9161","5.9757","5.9097","0.31"
"Jun 07, 2012","5.9175","5.9077","5.9270","5.8865","0.08"
"Jun 06, 2012","5.9130","5.9687","5.9731","5.9026","-0.91"
"Jun 05, 2012","5.9676","5.9467","5.9877","5.9230","0.36"
"Jun 04, 2012","5.9463","5.9743","5.9988","5.9382","-0.53"
"Jun 01, 2012","5.9782","6.0105","6.0463","5.9647","-0.57"
"May 31, 2012","6.0123","6.0089","6.0229","5.9776","0.08"
"May 30, 2012","6.0076","5.9501","6.0109","5.9455","1.04"
"May 29, 2012","5.9456","5.9246","5.9624","5.9076","0.35"
"May 28, 2012","5.9246","5.9107","5.9321","5.8841","-0.18"
"May 25, 2012","5.9353","5.9253","5.9460","5.8957","0.13"
"May 24, 2012","5.9274","5.9015","5.9369","5.8870","0.38"
"May 23, 2012","5.9050","5.8574","5.9234","5.8553","0.78"
"May 22, 2012","5.8591","5.7997","5.8702","5.7967","1.02"
"May 21, 2012","5.7998","5.8120","5.8404","5.7933","-0.33"
"May 18, 2012","5.8190","5.8573","5.8791","5.8075","-0.61"
"May 17, 2012","5.8548","5.8436","5.8674","5.8268","0.15"
"May 16, 2012","5.8461","5.8365","5.8612","5.8245","0.15"
"May 15, 2012","5.8375","5.7959","5.8423","5.7746","0.73"
"May 14, 2012","5.7954","5.7684","5.7971","5.7583","0.69"
"May 11, 2012","5.7559","5.7461","5.7593","5.7353","0.17"
"May 10, 2012","5.7461","5.7475","5.7513","5.7256","-0.03"
"May 09, 2012","5.7481","5.7177","5.7577","5.7145","0.54"
"May 08, 2012","5.7173","5.6937","5.7273","5.6899","0.36"
"May 07, 2012","5.6966","5.7068","5.7393","5.6900","0.18"
"May 04, 2012","5.6866","5.6531","5.6866","5.6418","0.55"
"May 03, 2012","5.6555","5.6533","5.6788","5.6413","0.05"
"May 02, 2012","5.6528","5.6187","5.6681","5.6153","0.61"
"May 01, 2012","5.6188","5.6165","5.6330","5.5979","0.00"
"Apr 30, 2012","5.6188","5.6175","5.6318","5.6055","0.13"
"Apr 27, 2012","5.6115","5.6394","5.6532","5.6041","-0.36"
"Apr 26, 2012","5.6318","5.6250","5.6363","5.6074","0.10"
"Apr 25, 2012","5.6260","5.6370","5.6465","5.6198","-0.23"
"Apr 24, 2012","5.6389","5.6542","5.6593","5.6272","-0.31"
"Apr 23, 2012","5.6563","5.6372","5.6766","5.6296","0.55"
"Apr 20, 2012","5.6255","5.6623","5.6658","5.6223","-0.66"
"Apr 19, 2012","5.6626","5.6683","5.6917","5.6494","-0.12"
"Apr 18, 2012","5.6693","5.6650","5.6969","5.6586","0.02"
"Apr 17, 2012","5.6681","5.6621","5.6824","5.6465","0.10"
"Apr 16, 2012","5.6623","5.6930","5.7236","5.6559","-0.44"
"Apr 13, 2012","5.6871","5.6416","5.6913","5.6329","0.81"
"Apr 12, 2012","5.6415","5.6727","5.6772","5.6280","-0.56"
"Apr 11, 2012","5.6735","5.6839","5.6924","5.6516","-0.23"
"Apr 10, 2012","5.6866","5.6725","5.6983","5.6585","0.14"
"Apr 09, 2012","5.6784","5.6774","5.7080","5.6629","-0.09"
"Apr 06, 2012","5.6837","5.6943","5.7001","5.6725","-0.20"
"Apr 05, 2012","5.6953","5.6609","5.7074","5.6499","0.59"
"Apr 04, 2012","5.6619","5.6225","5.6759","5.6183","0.72"
"Apr 03, 2012","5.6215","5.5833","5.6307","5.5644","0.65"
"Apr 02, 2012","5.5850","5.5687","5.6034","5.5593","0.13"
"Mar 30, 2012","5.5778","5.5865","5.5898","5.5607","-0.15"
"Mar 29, 2012","5.5864","5.5806","5.6121","5.5724","0.10"
"Mar 28, 2012","5.5807","5.5785","5.6009","5.5603","0.04"
"Mar 27, 2012","5.5784","5.5667","5.5853","5.5550","0.20"
"Mar 26, 2012","5.5670","5.5975","5.6364","5.5622","-0.65"
"Mar 23, 2012","5.6033","5.6304","5.6367","5.5942","-0.48"
"Mar 22, 2012","5.6303","5.6254","5.6615","5.6097","0.08"
"Mar 21, 2012","5.6257","5.6166","5.6421","5.5969","0.16"
"Mar 20, 2012","5.6168","5.6201","5.6445","5.6105","-0.06"
"Mar 19, 2012","5.6200","5.6432","5.6579","5.6055","-0.42"
"Mar 16, 2012","5.6437","5.6856","5.6982","5.6387","-0.74"
"Mar 15, 2012","5.6855","5.7099","5.7175","5.6672","-0.43"
"Mar 14, 2012","5.7101","5.6841","5.7144","5.6795","0.45"
"Mar 13, 2012","5.6847","5.6455","5.6963","5.6363","0.70"
"Mar 12, 2012","5.6452","5.6660","5.6842","5.6442","-0.35"
"Mar 09, 2012","5.6653","5.6018","5.6768","5.6015","1.14"
"Mar 08, 2012","5.6017","5.6578","5.6600","5.5935","-0.99"
"Mar 07, 2012","5.6578","5.6668","5.6765","5.6476","-0.16"
"Mar 06, 2012","5.6667","5.6215","5.6738","5.6204","0.80"
"Mar 05, 2012","5.6216","5.6383","5.6491","5.6147","-0.20"
"Mar 02, 2012","5.6329","5.5786","5.6376","5.5762","0.97"
"Mar 01, 2012","5.5787","5.5796","5.5971","5.5664","-0.02"
"Feb 29, 2012","5.5797","5.5165","5.5837","5.5141","1.15"
"Feb 28, 2012","5.5162","5.5461","5.5537","5.5162","-0.54"
"Feb 27, 2012","5.5463","5.5216","5.5631","5.5213","0.31"
"Feb 24, 2012","5.5291","5.5601","5.5675","5.5136","-0.56"
"Feb 23, 2012","5.5602","5.6104","5.6204","5.5579","-0.90"
"Feb 22, 2012","5.6105","5.6123","5.6285","5.6061","-0.04"
"Feb 21, 2012","5.6125","5.6285","5.6376","5.5929","-0.29"
"Feb 20, 2012","5.6289","5.6213","5.6393","5.5992","-0.50"
"Feb 17, 2012","5.6572","5.6622","5.6677","5.6328","-0.09"
"Feb 16, 2012","5.6624","5.6932","5.7286","5.6496","-0.54"
"Feb 15, 2012","5.6932","5.6617","5.6980","5.6351","0.55"
"Feb 14, 2012","5.6619","5.6508","5.6829","5.6246","0.19"
"Feb 13, 2012","5.6510","5.6138","5.6544","5.5952","0.34"
"Feb 10, 2012","5.6320","5.5983","5.6503","5.5917","0.61"
"Feb 09, 2012","5.5980","5.6105","5.6194","5.5794","-0.22"
"Feb 08, 2012","5.6105","5.6105","5.6240","5.5937","-0.01"
"Feb 07, 2012","5.6108","5.6668","5.6791","5.6016","-0.98"
"Feb 06, 2012","5.6666","5.6643","5.7061","5.6566","0.30"
"Feb 03, 2012","5.6494","5.6584","5.6893","5.6289","-0.16"
"Feb 02, 2012","5.6582","5.6448","5.6807","5.6331","0.25"
"Feb 01, 2012","5.6442","5.6855","5.7070","5.6241","-0.72"
"Jan 31, 2012","5.6853","5.6581","5.7001","5.6261","0.48"
"Jan 30, 2012","5.6584","5.6293","5.6847","5.6276","0.62"
"Jan 27, 2012","5.6234","5.6800","5.6845","5.6176","-0.99"
"Jan 26, 2012","5.6799","5.6723","5.6799","5.6391","0.13"
"Jan 25, 2012","5.6726","5.7035","5.7492","5.6661","-0.55"
"Jan 24, 2012","5.7037","5.7089","5.7397","5.6926","-0.10"
"Jan 23, 2012","5.7096","5.7700","5.7720","5.6965","-0.70"
"Jan 20, 2012","5.7500","5.7373","5.7688","5.7263","0.22"
"Jan 19, 2012","5.7373","5.7806","5.7916","5.7325","-0.75"
"Jan 18, 2012","5.7806","5.8332","5.8388","5.7789","-0.90"
"Jan 17, 2012","5.8332","5.8700","5.8707","5.8056","-0.63"
"Jan 16, 2012","5.8700","5.8792","5.8896","5.8604","0.10"
"Jan 13, 2012","5.8643","5.8006","5.8902","5.7748","1.10"
"Jan 12, 2012","5.8006","5.8450","5.8555","5.7897","-0.76"
"Jan 11, 2012","5.8450","5.8311","5.8724","5.8147","0.24"
"Jan 10, 2012","5.8311","5.8217","5.8349","5.8008","0.16"
"Jan 09, 2012","5.8217","5.8635","5.8642","5.8153","-0.40"
"Jan 06, 2012","5.8449","5.8135","5.8551","5.8031","0.54"
"Jan 05, 2012","5.8135","5.7511","5.8224","5.7451","1.09"
"Jan 04, 2012","5.7511","5.6966","5.7656","5.6882","0.96"
"Jan 03, 2012","5.6966","5.7466","5.7467","5.6867","-0.87"
"Jan 02, 2012","5.7466","5.7415","5.7539","5.7310","0.18"
"Dec 30, 2011","5.7364","5.7393","5.7607","5.7177","-0.05"
"Dec 29, 2011","5.7393","5.7526","5.7820","5.7338","-0.23"
"Dec 28, 2011","5.7526","5.6884","5.7580","5.6844","1.13"
"Dec 27, 2011","5.6884","5.6970","5.6987","5.6815","-0.15"
"Dec 26, 2011","5.6970","5.6982","5.6988","5.6899","0.02"
"Dec 23, 2011","5.6959","5.6945","5.7059","5.6766","0.02"
"Dec 22, 2011","5.6945","5.7024","5.7100","5.6668","-0.14"
"Dec 21, 2011","5.7024","5.6805","5.7071","5.6331","0.39"
"Dec 20, 2011","5.6805","5.7149","5.7192","5.6604","-0.60"
"Dec 19, 2011","5.7149","5.7005","5.7238","5.6993","0.32"
"Dec 16, 2011","5.6967","5.7044","5.7202","5.6815","-0.13"
"Dec 15, 2011","5.7044","5.7238","5.7355","5.6953","-0.34"
"Dec 14, 2011","5.7238","5.7117","5.7404","5.6901","0.21"
"Dec 13, 2011","5.7117","5.6486","5.7164","5.6185","1.12"
"Dec 12, 2011","5.6486","5.5610","5.6498","5.5582","1.70"
